base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55001.0,58217.0,55972.0,SPOT,56778.0,16.53754,56016.0,55741.0,2021-05-06 20:35:57,BTC/USDT,2021-05-06,20:35:57
trx,usdt,0.13538,0.158,0.144,SPOT,0.1362,11479432.0,0.14614,0.144,2021-05-06 20:35:57,TRX/USDT,2021-05-06,20:35:57
xrp,usdt,1.5499,1.75155,1.5855,SPOT,1.5525,1169086.9,1.5919,1.5859,2021-05-06 20:35:57,XRP/USDT,2021-05-06,20:35:57
eos,usdt,8.2149,13.27,11.504,SPOT,8.2162,133253.79,11.6,11.5,2021-05-06 20:35:57,EOS/USDT,2021-05-06,20:35:57
eth,usdt,3380.0,3625.0,3451.99,SPOT,3416.04,382.5098,3460.59,3430.45,2021-05-06 20:35:57,ETH/USDT,2021-05-06,20:35:57
icx,usdt,2.3195,2.5407,2.3877,SPOT,2.3561,26991.58,2.375,2.3599,2021-05-06 20:35:57,ICX/USDT,2021-05-06,20:35:57
ltc,usdt,325.0,363.98,326.67,SPOT,350.95,1437.07,329.0,326.03,2021-05-06 20:35:57,LTC/USDT,2021-05-06,20:35:57
tusd,usdt,0.9631,1.0034,0.9942,SPOT,0.964,170556.72,1.0025,0.9947,2021-05-06 20:35:57,TUSD/USDT,2021-05-06,20:35:57
hot,usdt,0.01423,0.0156687,0.014617,SPOT,0.0144,31392769.0,0.0148,0.01453,2021-05-06 20:35:57,HOT/USDT,2021-05-06,20:35:57
bat,usdt,1.237,1.4449,1.3543,SPOT,1.3363,98454.56,1.3543,1.3464,2021-05-06 20:35:57,BAT/USDT,2021-05-06,20:35:57
dash,usdt,374.99,447.14,415.08,SPOT,400.91,367.416,416.93,415.02,2021-05-06 20:35:57,DASH/USDT,2021-05-06,20:35:57
ncash,usdt,0.0066,0.007291,0.006662,SPOT,0.007009,28398346.0,0.006679,0.006662,2021-05-06 20:35:57,NCASH/USDT,2021-05-06,20:35:57
qkc,usdt,0.0298,0.0334,0.03255,SPOT,0.03007,3095900.0,0.03255,0.03171,2021-05-06 20:35:58,QKC/USDT,2021-05-06,20:35:58
zil,usdt,0.204,0.25736,0.23564,SPOT,0.21224,1886648.0,0.2351,0.23328,2021-05-06 20:35:58,ZIL/USDT,2021-05-06,20:35:58
zrx,usdt,1.8501,2.0675,1.9625,SPOT,1.8501,54187.99,1.9589,1.9424,2021-05-06 20:35:58,ZRX/USDT,2021-05-06,20:35:58
bch,usdt,1226.0,1598.0,1417.66,SPOT,1338.64,707.3595,1497.0,1415.01,2021-05-06 20:35:58,BCH/USDT,2021-05-06,20:35:58
bchsv,usdt,350.02,441.75,436.5,SPOT,434.0,187.736,436.85,415.21,2021-05-06 20:35:58,BCHSV/USDT,2021-05-06,20:35:58
pax,usdt,0.9941,1.003,0.9951,SPOT,0.9949,633.59,1.003,0.9951,2021-05-06 20:35:58,PAX/USDT,2021-05-06,20:35:58
usdc,usdt,0.995,1.001,0.999,SPOT,1.001,13165.94,0.999,0.996,2021-05-06 20:35:58,USDC/USDT,2021-05-06,20:35:58
omg,usdt,9.646,11.2,10.3802,SPOT,9.9663,10263.93,10.447,10.3552,2021-05-06 20:35:58,OMG/USDT,2021-05-06,20:35:58
poly,usdt,0.3625,0.3999,0.3729,SPOT,0.3775,53099.0,0.3738,0.3665,2021-05-06 20:35:58,POLY/USDT,2021-05-06,20:35:58
dent,usdt,0.00936,0.01025,0.009428,SPOT,0.009609,50972132.0,0.009468,0.00936,2021-05-06 20:35:58,DENT/USDT,2021-05-06,20:35:58
iost,usdt,0.05932,0.06801,0.0629,SPOT,0.05928,3796796.0,0.06485,0.0622,2021-05-06 20:35:58,IOST/USDT,2021-05-06,20:35:58
fun,usdt,0.04001,0.0485,0.045389,SPOT,0.04005,3566417.0,0.045462,0.043949,2021-05-06 20:35:58,FUN/USDT,2021-05-06,20:35:58
snt,usdt,0.17999,0.23035,0.21055,SPOT,0.17528,374875.0,0.21055,0.20423,2021-05-06 20:35:58,SNT/USDT,2021-05-06,20:35:58
theta,usdt,10.6,11.384,10.74,SPOT,10.789,6811.0,10.788,10.7,2021-05-06 20:35:58,THETA/USDT,2021-05-06,20:35:58
req,usdt,0.14248,0.165,0.14248,SPOT,0.15439,74165.0,0.14473,0.14248,2021-05-06 20:35:58,REQ/USDT,2021-05-06,20:35:58
xlm,usdt,0.57507,0.698,0.63299,SPOT,0.57625,700028.4,0.63406,0.62785,2021-05-06 20:35:58,XLM/USDT,2021-05-06,20:35:58
xtz,usdt,6.4517,8.4,7.3387,SPOT,6.5,18005.29,7.3282,7.2777,2021-05-06 20:35:58,XTZ/USDT,2021-05-06,20:35:58
btt,usdt,0.0068157,0.008401,0.0073035,SPOT,0.0069988,175997774.0,0.0073824,0.0073,2021-05-06 20:35:58,BTT/USDT,2021-05-06,20:35:58
fet,usdt,0.55,0.6128,0.56,SPOT,0.5849,62926.0,0.5596,0.5559,2021-05-06 20:35:58,FET/USDT,2021-05-06,20:35:58
tfuel,usdt,0.36999,0.4044,0.38459,SPOT,0.385,85546.0,0.38459,0.38108,2021-05-06 20:35:58,TFUEL/USDT,2021-05-06,20:35:58
celr,usdt,0.05702,0.06248,0.05816,SPOT,0.06179,1062214.0,0.05775,0.05727,2021-05-06 20:35:58,CELR/USDT,2021-05-06,20:35:58
matic,usdt,0.72,0.83339,0.75323,SPOT,0.7855,765527.7,0.75323,0.74873,2021-05-06 20:35:58,MATIC/USDT,2021-05-06,20:35:58
ada,usdt,1.4203,1.6829,1.5831,SPOT,1.47874,1006667.7,1.5845,1.57765,2021-05-06 20:35:58,ADA/USDT,2021-05-06,20:35:58
rvn,usdt,0.16909,0.189,0.17699,SPOT,0.1699,88453.0,0.17687,0.17536,2021-05-06 20:35:58,RVN/USDT,2021-05-06,20:35:58
xmr,usdt,351.05,433.75,418.0,SPOT,405.0,41.236,420.33,417.74,2021-05-06 20:35:58,XMR/USDT,2021-05-06,20:35:58
atom,usdt,23.288,27.217,25.05,SPOT,23.444,6131.29,25.081,24.847,2021-05-06 20:35:58,ATOM/USDT,2021-05-06,20:35:58
algo,usdt,1.4,1.57,1.478,SPOT,1.41,35418.493,1.485,1.472,2021-05-06 20:35:58,ALGO/USDT,2021-05-06,20:35:58
link,usdt,45.5,50.0,46.304,SPOT,47.833,6411.38,46.431,46.272,2021-05-06 20:35:58,LINK/USDT,2021-05-06,20:35:58
qtum,usdt,16.15,23.9,22.066,SPOT,16.836,8781.25,22.2,21.779,2021-05-06 20:35:58,QTUM/USDT,2021-05-06,20:35:58
etc,usdt,84.5936,179.0,140.5468,SPOT,91.47,69005.96,140.6036,138.3,2021-05-06 20:35:58,ETC/USDT,2021-05-06,20:35:58
