base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55480.0,58217.0,56142.0,SPOT,56600.0,17.25567,56142.0,56141.0,2021-05-07 01:17:58,BTC/USDT,2021-05-07,01:17:58
trx,usdt,0.13601,0.16788,0.16276,SPOT,0.14226,11767936.0,0.16565,0.16128,2021-05-07 01:17:58,TRX/USDT,2021-05-07,01:17:58
xrp,usdt,1.55,1.74,1.5697,SPOT,1.72,1069588.5,1.579,1.5723,2021-05-07 01:17:58,XRP/USDT,2021-05-07,01:17:58
eos,usdt,8.5,13.27,12.0,SPOT,8.7674,123358.21,12.0987,11.3821,2021-05-07 01:17:58,EOS/USDT,2021-05-07,01:17:58
eth,usdt,3380.0,3625.0,3483.95,SPOT,3462.39,358.8113,3485.22,3472.96,2021-05-07 01:17:58,ETH/USDT,2021-05-07,01:17:58
icx,usdt,2.3195,2.5407,2.4626,SPOT,2.3195,27723.59,2.5176,2.4626,2021-05-07 01:17:58,ICX/USDT,2021-05-07,01:17:58
ltc,usdt,325.0,359.0,345.12,SPOT,340.0,1076.765,345.98,344.18,2021-05-07 01:17:58,LTC/USDT,2021-05-07,01:17:58
tusd,usdt,0.9631,1.0035,1.0035,SPOT,0.9959,171937.08,1.0034,1.0025,2021-05-07 01:17:58,TUSD/USDT,2021-05-07,01:17:58
hot,usdt,0.01423,0.0158,0.01548,SPOT,0.014612,34867247.0,0.015599,0.015462,2021-05-07 01:17:58,HOT/USDT,2021-05-07,01:17:58
bat,usdt,1.32,1.4797,1.426,SPOT,1.3766,96365.38,1.4573,1.4507,2021-05-07 01:17:58,BAT/USDT,2021-05-07,01:17:58
dash,usdt,374.99,476.37,456.7,SPOT,389.86,380.267,458.88,456.98,2021-05-07 01:17:58,DASH/USDT,2021-05-07,01:17:58
ncash,usdt,0.0066,0.007291,0.006747,SPOT,0.006885,30006281.0,0.006752,0.006747,2021-05-07 01:17:58,NCASH/USDT,2021-05-07,01:17:58
qkc,usdt,0.03102,0.0334,0.03317,SPOT,0.03289,2790825.0,0.03308,0.03217,2021-05-07 01:17:58,QKC/USDT,2021-05-07,01:17:58
zil,usdt,0.204,0.25736,0.22829,SPOT,0.21042,2062935.0,0.22829,0.22684,2021-05-07 01:17:58,ZIL/USDT,2021-05-07,01:17:58
zrx,usdt,1.854,2.1164,2.0693,SPOT,1.8899,55889.94,2.0678,2.0553,2021-05-07 01:17:58,ZRX/USDT,2021-05-07,01:17:58
bch,usdt,1274.02,1598.0,1438.2,SPOT,1398.64,586.7764,1445.39,1431.83,2021-05-07 01:17:58,BCH/USDT,2021-05-07,01:17:58
bchsv,usdt,350.02,441.75,434.95,SPOT,423.01,203.747,434.8,418.53,2021-05-07 01:17:58,BCHSV/USDT,2021-05-07,01:17:58
pax,usdt,0.9941,1.003,0.9951,SPOT,0.9949,719.5,1.003,0.9951,2021-05-07 01:17:58,PAX/USDT,2021-05-07,01:17:58
usdc,usdt,0.995,1.001,0.999,SPOT,1.001,13059.59,0.999,0.996,2021-05-07 01:17:58,USDC/USDT,2021-05-07,01:17:58
omg,usdt,9.646,13.5501,12.3718,SPOT,9.6725,20422.69,12.3718,12.0,2021-05-07 01:17:58,OMG/USDT,2021-05-07,01:17:58
poly,usdt,0.3625,0.3999,0.3665,SPOT,0.3873,60179.0,0.3664,0.3625,2021-05-07 01:17:58,POLY/USDT,2021-05-07,01:17:58
dent,usdt,0.00936,0.01025,0.009987,SPOT,0.00955,48009050.0,0.009987,0.009909,2021-05-07 01:17:58,DENT/USDT,2021-05-07,01:17:58
