base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55400.0,58217.0,55900.0,SPOT,57004.0,24.94229,56000.0,55950.0,2021-05-07 06:14:58,BTC/USDT,2021-05-07,06:14:58
trx,usdt,0.13601,0.16788,0.15933,SPOT,0.1421,13203662.0,0.15958,0.15934,2021-05-07 06:14:58,TRX/USDT,2021-05-07,06:14:58
xrp,usdt,1.51,1.732,1.589,SPOT,1.667,917577.4,1.59,1.58476,2021-05-07 06:14:58,XRP/USDT,2021-05-07,06:14:58
eos,usdt,8.5,13.27,11.8501,SPOT,8.815,129713.61,11.84,11.8072,2021-05-07 06:14:58,EOS/USDT,2021-05-07,06:14:58
eth,usdt,3365.0,3625.0,3444.25,SPOT,3439.8,385.1296,3446.5,3427.94,2021-05-07 06:14:58,ETH/USDT,2021-05-07,06:14:58
icx,usdt,2.3228,2.5578,2.5139,SPOT,2.4612,29012.06,2.5213,2.4991,2021-05-07 06:14:58,ICX/USDT,2021-05-07,06:14:58
ltc,usdt,325.0,371.5,355.13,SPOT,332.17,1151.357,355.55,355.08,2021-05-07 06:14:58,LTC/USDT,2021-05-07,06:14:58
tusd,usdt,0.9941,1.0037,1.0023,SPOT,0.9959,182198.46,1.0034,0.9992,2021-05-07 06:14:58,TUSD/USDT,2021-05-07,06:14:58
hot,usdt,0.01423,0.0158,0.01523,SPOT,0.015016,32838408.0,0.015275,0.015216,2021-05-07 06:14:58,HOT/USDT,2021-05-07,06:14:58
bat,usdt,1.32,1.5899,1.5179,SPOT,1.3692,110053.97,1.5313,1.5186,2021-05-07 06:14:58,BAT/USDT,2021-05-07,06:14:58
dash,usdt,374.99,476.37,443.43,SPOT,398.74,379.617,444.41,443.17,2021-05-07 06:14:58,DASH/USDT,2021-05-07,06:14:58
ncash,usdt,0.0066,0.007251,0.00671,SPOT,0.007,31645104.0,0.00671,0.006709,2021-05-07 06:14:58,NCASH/USDT,2021-05-07,06:14:58
qkc,usdt,0.03065,0.03339,0.03065,SPOT,0.03262,2343770.0,0.03139,0.03066,2021-05-07 06:14:58,QKC/USDT,2021-05-07,06:14:58
zil,usdt,0.204,0.25736,0.22936,SPOT,0.21369,2065236.0,0.22931,0.22914,2021-05-07 06:14:58,ZIL/USDT,2021-05-07,06:14:58
zrx,usdt,1.854,2.1506,2.1317,SPOT,1.9155,59790.75,2.1426,2.1288,2021-05-07 06:14:58,ZRX/USDT,2021-05-07,06:14:58
bch,usdt,1274.02,1598.0,1404.69,SPOT,1306.06,587.6867,1411.66,1404.35,2021-05-07 06:14:58,BCH/USDT,2021-05-07,06:14:58
bchsv,usdt,350.02,450.5,443.46,SPOT,402.0,239.831,443.46,417.0,2021-05-07 06:14:58,BCHSV/USDT,2021-05-07,06:14:58
pax,usdt,0.9941,1.0038,0.9951,SPOT,1.0007,36355.91,1.0007,0.9951,2021-05-07 06:14:58,PAX/USDT,2021-05-07,06:14:58
usdc,usdt,0.995,0.999,0.999,SPOT,0.996,23220.27,0.999,0.997,2021-05-07 06:14:58,USDC/USDT,2021-05-07,06:14:58
omg,usdt,9.646,19.8682,12.9732,SPOT,9.9061,71890.51,12.9813,12.8935,2021-05-07 06:14:58,OMG/USDT,2021-05-07,06:14:58
poly,usdt,0.3625,0.42,0.4154,SPOT,0.39,79230.0,0.4193,0.418,2021-05-07 06:14:58,POLY/USDT,2021-05-07,06:14:58
dent,usdt,0.00936,0.01025,0.009769,SPOT,0.009736,35711657.0,0.009769,0.00974,2021-05-07 06:14:58,DENT/USDT,2021-05-07,06:14:58
iost,usdt,0.06061,0.07384,0.06767,SPOT,0.06209,5856515.0,0.06788,0.06754,2021-05-07 06:14:58,IOST/USDT,2021-05-07,06:14:58
fun,usdt,0.040166,0.0485,0.043146,SPOT,0.041055,3874654.0,0.0431,0.04249,2021-05-07 06:14:58,FUN/USDT,2021-05-07,06:14:58
snt,usdt,0.198,0.238,0.21153,SPOT,0.20771,207853.0,0.21739,0.21287,2021-05-07 06:14:58,SNT/USDT,2021-05-07,06:14:58
theta,usdt,10.6,11.478,10.956,SPOT,11.19,7213.5,11.086,10.998,2021-05-07 06:14:58,THETA/USDT,2021-05-07,06:14:58
req,usdt,0.13865,0.165,0.14,SPOT,0.14887,93454.0,0.15174,0.14064,2021-05-07 06:14:58,REQ/USDT,2021-05-07,06:14:58
xlm,usdt,0.594,0.698,0.63634,SPOT,0.61689,560974.5,0.63465,0.63116,2021-05-07 06:14:58,XLM/USDT,2021-05-07,06:14:58
xtz,usdt,6.4517,8.4,7.6,SPOT,6.66,19922.03,7.735,7.48,2021-05-07 06:14:58,XTZ/USDT,2021-05-07,06:14:58
btt,usdt,0.0069334,0.0090888,0.0086092,SPOT,0.0071316,245025183.0,0.0086092,0.00858,2021-05-07 06:14:58,BTT/USDT,2021-05-07,06:14:58
fet,usdt,0.54,0.6128,0.5557,SPOT,0.6072,68684.0,0.5556,0.5523,2021-05-07 06:14:58,FET/USDT,2021-05-07,06:14:58
tfuel,usdt,0.37125,0.4078,0.38197,SPOT,0.38741,82127.0,0.38581,0.38277,2021-05-07 06:14:58,TFUEL/USDT,2021-05-07,06:14:58
celr,usdt,0.05601,0.06217,0.05757,SPOT,0.06078,839019.0,0.058,0.05767,2021-05-07 06:14:58,CELR/USDT,2021-05-07,06:14:58
matic,usdt,0.72,0.80511,0.76358,SPOT,0.78147,620911.9,0.763,0.75104,2021-05-07 06:14:58,MATIC/USDT,2021-05-07,06:14:58
ada,usdt,1.43,1.699,1.6045,SPOT,1.5043,1061162.4,1.60429,1.603,2021-05-07 06:14:58,ADA/USDT,2021-05-07,06:14:58
rvn,usdt,0.17,0.189,0.17599,SPOT,0.17551,94545.0,0.17883,0.17857,2021-05-07 06:14:58,RVN/USDT,2021-05-07,06:14:58
xmr,usdt,351.05,504.09,493.0,SPOT,411.68,46.37,497.0,482.0,2021-05-07 06:14:58,XMR/USDT,2021-05-07,06:14:58
atom,usdt,23.5,27.217,25.183,SPOT,25.294,3901.82,25.425,25.221,2021-05-07 06:14:58,ATOM/USDT,2021-05-07,06:14:58
algo,usdt,1.425,1.587,1.526,SPOT,1.478,46868.892,1.535,1.527,2021-05-07 06:14:58,ALGO/USDT,2021-05-07,06:14:58
