base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55001.0,58217.0,56200.0,SPOT,57400.0,15.28983,56500.0,56000.0,2021-05-06 18:35:58,BTC/USDT,2021-05-06,18:35:58
trx,usdt,0.13426,0.158,0.14851,SPOT,0.13626,11460826.0,0.15099,0.149,2021-05-06 18:35:58,TRX/USDT,2021-05-06,18:35:58
xrp,usdt,1.5499,1.75155,1.585,SPOT,1.5592,1166391.2,1.6,1.585,2021-05-06 18:35:58,XRP/USDT,2021-05-06,18:35:58
eos,usdt,8.0,13.27,10.8815,SPOT,8.2793,121915.41,11.2532,10.8217,2021-05-06 18:35:58,EOS/USDT,2021-05-06,18:35:58
eth,usdt,3380.0,3625.0,3495.59,SPOT,3400.4,369.6979,3530.0,3485.0,2021-05-06 18:35:58,ETH/USDT,2021-05-06,18:35:58
icx,usdt,2.3195,2.5407,2.48,SPOT,2.3675,25694.2,2.4026,2.3772,2021-05-06 18:35:58,ICX/USDT,2021-05-06,18:35:58
ltc,usdt,325.0,363.98,336.34,SPOT,349.97,1410.68,342.09,335.5,2021-05-06 18:35:58,LTC/USDT,2021-05-06,18:35:58
tusd,usdt,0.9631,1.0034,0.9942,SPOT,0.9945,170766.2,1.0025,0.9943,2021-05-06 18:35:58,TUSD/USDT,2021-05-06,18:35:58
hot,usdt,0.0144,0.0156687,0.0145,SPOT,0.0146634,30534827.0,0.0147,0.0144504,2021-05-06 18:35:58,HOT/USDT,2021-05-06,18:35:58
bat,usdt,1.237,1.4449,1.4197,SPOT,1.3308,114864.81,1.4245,1.35,2021-05-06 18:35:58,BAT/USDT,2021-05-06,18:35:58
dash,usdt,374.99,447.14,424.96,SPOT,401.05,357.71,428.21,381.0,2021-05-06 18:35:58,DASH/USDT,2021-05-06,18:35:58
ncash,usdt,0.006806,0.007291,0.006872,SPOT,0.007083,26584975.0,0.006872,0.006842,2021-05-06 18:35:58,NCASH/USDT,2021-05-06,18:35:58
qkc,usdt,0.0298,0.0334,0.03256,SPOT,0.03067,2960578.0,0.03311,0.03256,2021-05-06 18:35:58,QKC/USDT,2021-05-06,18:35:58
zil,usdt,0.204,0.25736,0.25501,SPOT,0.21541,1791310.0,0.25495,0.23773,2021-05-06 18:35:58,ZIL/USDT,2021-05-06,18:35:58
zrx,usdt,1.8157,2.0675,2.0044,SPOT,1.8714,48904.58,2.0675,1.96,2021-05-06 18:35:58,ZRX/USDT,2021-05-06,18:35:58
bch,usdt,1226.0,1598.0,1459.16,SPOT,1286.43,710.9377,1459.0,1400.0,2021-05-06 18:35:58,BCH/USDT,2021-05-06,18:35:58
bchsv,usdt,350.02,441.75,436.75,SPOT,397.96,204.418,436.85,428.0,2021-05-06 18:35:58,BCHSV/USDT,2021-05-06,18:35:58
pax,usdt,0.9941,1.0031,1.0029,SPOT,1.003,663.99,1.003,0.9944,2021-05-06 18:35:58,PAX/USDT,2021-05-06,18:35:58
usdc,usdt,0.995,1.001,0.995,SPOT,1.001,13174.6,0.999,0.995,2021-05-06 18:35:58,USDC/USDT,2021-05-06,18:35:58
omg,usdt,9.646,11.2,10.8846,SPOT,10.0289,9652.49,10.999,10.8846,2021-05-06 18:35:58,OMG/USDT,2021-05-06,18:35:58
poly,usdt,0.3682,0.3999,0.3725,SPOT,0.3774,49609.0,0.3989,0.37,2021-05-06 18:35:58,POLY/USDT,2021-05-06,18:35:58
dent,usdt,0.00955,0.01025,0.009639,SPOT,0.009924,49025530.0,0.009705,0.009639,2021-05-06 18:35:58,DENT/USDT,2021-05-06,18:35:58
iost,usdt,0.05915,0.06801,0.06252,SPOT,0.0608,4085783.0,0.06414,0.06236,2021-05-06 18:35:58,IOST/USDT,2021-05-06,18:35:58
fun,usdt,0.04001,0.0485,0.04138,SPOT,0.042721,3510146.0,0.0413,0.041131,2021-05-06 18:35:58,FUN/USDT,2021-05-06,18:35:58
snt,usdt,0.175,0.23035,0.20985,SPOT,0.17492,361022.0,0.2193,0.20985,2021-05-06 18:35:58,SNT/USDT,2021-05-06,18:35:58
theta,usdt,10.748,11.384,10.75544,SPOT,10.937,6429.2,10.99,10.73,2021-05-06 18:35:58,THETA/USDT,2021-05-06,18:35:58
req,usdt,0.14445,0.165,0.14925,SPOT,0.1492,72653.0,0.15008,0.14619,2021-05-06 18:35:58,REQ/USDT,2021-05-06,18:35:58
xlm,usdt,0.57003,0.698,0.646,SPOT,0.59652,690864.7,0.66109,0.6414,2021-05-06 18:35:58,XLM/USDT,2021-05-06,18:35:58
xtz,usdt,6.4517,8.4,7.19,SPOT,6.5372,17296.28,7.19,7.1381,2021-05-06 18:35:58,XTZ/USDT,2021-05-06,18:35:58
btt,usdt,0.0068157,0.008401,0.0074,SPOT,0.0069952,174552494.0,0.0074,0.0073938,2021-05-06 18:35:58,BTT/USDT,2021-05-06,18:35:58
fet,usdt,0.567,0.6128,0.567,SPOT,0.6064,57513.0,0.59,0.5641,2021-05-06 18:35:58,FET/USDT,2021-05-06,18:35:58
tfuel,usdt,0.36999,0.408,0.38781,SPOT,0.39902,100296.0,0.38799,0.38431,2021-05-06 18:35:58,TFUEL/USDT,2021-05-06,18:35:58
celr,usdt,0.05786,0.0628,0.05786,SPOT,0.06304,1059625.0,0.058,0.05739,2021-05-06 18:35:58,CELR/USDT,2021-05-06,18:35:58
matic,usdt,0.755,0.83339,0.755,SPOT,0.78463,830042.8,0.76066,0.75459,2021-05-06 18:35:58,MATIC/USDT,2021-05-06,18:35:58
ada,usdt,1.4062,1.6829,1.5623,SPOT,1.4236,1003752.8,1.60692,1.56016,2021-05-06 18:35:58,ADA/USDT,2021-05-06,18:35:58
rvn,usdt,0.16909,0.189,0.175,SPOT,0.17422,84856.0,0.186,0.175,2021-05-06 18:35:58,RVN/USDT,2021-05-06,18:35:58
xmr,usdt,351.05,433.75,433.0,SPOT,407.36,42.644,431.24,382.2,2021-05-06 18:35:58,XMR/USDT,2021-05-06,18:35:58
atom,usdt,23.194,27.217,25.459,SPOT,23.397,5869.77,25.607,24.55,2021-05-06 18:35:58,ATOM/USDT,2021-05-06,18:35:58
algo,usdt,1.4,1.57,1.521,SPOT,1.423,34980.683,1.52,1.5,2021-05-06 18:35:58,ALGO/USDT,2021-05-06,18:35:58
link,usdt,45.861,50.0,48.0,SPOT,48.069,5875.1,48.0,47.56,2021-05-06 18:35:58,LINK/USDT,2021-05-06,18:35:58
qtum,usdt,16.15,23.9,20.56,SPOT,16.1,8578.627,21.81,21.634,2021-05-06 18:35:58,QTUM/USDT,2021-05-06,18:35:58
etc,usdt,84.5936,179.0,168.7518,SPOT,96.403,61569.35,170.0,168.7686,2021-05-06 18:35:58,ETC/USDT,2021-05-06,18:35:58
iota,usdt,1.9686,2.1951,2.127,SPOT,2.0357,13480.3,2.18,2.0,2021-05-06 18:35:58,IOTA/USDT,2021-05-06,18:35:58
zec,usdt,263.27,321.64,304.0,SPOT,281.51,300.996,307.0,304.0,2021-05-06 18:35:58,ZEC/USDT,2021-05-06,18:35:58
waves,usdt,33.2258,40.9154,34.4989,SPOT,35.098,2502.64,37.6,33.657,2021-05-06 18:35:58,WAVES/USDT,2021-05-06,18:35:58
ftm,usdt,0.7312,0.82524,0.7312,SPOT,0.8062,151313.4,0.74415,0.72624,2021-05-06 18:35:58,FTM/USDT,2021-05-06,18:35:58
enj,usdt,2.47808,2.5878,2.48544,SPOT,2.5097,52646.3,2.5113,2.45,2021-05-06 18:35:58,ENJ/USDT,2021-05-06,18:35:58
lsk,usdt,5.9192,6.9105,6.78,SPOT,6.0455,8086.61,6.7668,6.51,2021-05-06 18:35:58,LSK/USDT,2021-05-06,18:35:58
steem,usdt,0.8695,1.4099,1.1093,SPOT,0.896,118893.24,1.1093,1.0971,2021-05-06 18:35:58,STEEM/USDT,2021-05-06,18:35:58
xvg,usdt,0.05947,0.0699,0.0657,SPOT,0.06194,11053562.0,0.0657,0.06542,2021-05-06 18:35:58,XVG/USDT,2021-05-06,18:35:58
loom,usdt,0.13903,0.155,0.14339,SPOT,0.14599,114306.0,0.14339,0.142,2021-05-06 18:35:58,LOOM/USDT,2021-05-06,18:35:58
mana,usdt,1.3527,1.44867,1.4,SPOT,1.39929,52371.0,1.4021,1.3694,2021-05-06 18:35:58,MANA/USDT,2021-05-06,18:35:58
rep,usdt,42.446,50.0,48.085,SPOT,44.127,539.769,48.735,43.296,2021-05-06 18:35:58,REP/USDT,2021-05-06,18:35:58
blz,usdt,0.38848,0.415,0.394,SPOT,0.40308,52321.0,0.39996,0.39,2021-05-06 18:35:58,BLZ/USDT,2021-05-06,18:35:58
nano,usdt,9.54,10.3907,9.9,SPOT,10.0317,2431.05,10.0609,9.77,2021-05-06 18:35:58,NANO/USDT,2021-05-06,18:35:58
sc,usdt,0.0395,0.04395,0.04068,SPOT,0.04151,11957351.0,0.04089,0.04068,2021-05-06 18:35:58,SC/USDT,2021-05-06,18:35:58
btg,usdt,120.35,168.0,146.0,SPOT,119.5,3757.44,145.72,145.1,2021-05-06 18:35:58,BTG/USDT,2021-05-06,18:35:58
xem,usdt,0.3409,0.4253,0.3716,SPOT,0.3467,1099139.0,0.3718,0.3716,2021-05-06 18:35:58,XEM/USDT,2021-05-06,18:35:58
bts,usdt,0.12498,0.146,0.136,SPOT,0.12737,492149.0,0.137,0.136,2021-05-06 18:35:58,BTS/USDT,2021-05-06,18:35:58
ardr,usdt,0.36783,0.4,0.38902,SPOT,0.37156,36863.0,0.4053,0.38,2021-05-06 18:35:58,ARDR/USDT,2021-05-06,18:35:58
nas,usdt,0.9772,1.25,1.1425,SPOT,1.0002,12523.13,1.1627,1.1425,2021-05-06 18:35:58,NAS/USDT,2021-05-06,18:35:58
win,usdt,0.001208,0.0013698,0.001285,SPOT,0.0012428,1545085864.0,0.0012823,0.001281,2021-05-06 18:35:58,WIN/USDT,2021-05-06,18:35:58
bnb,usdt,630.55,653.1098,630.55,SPOT,647.89,840.148,630.55,630.32,2021-05-06 18:35:58,BNB/USDT,2021-05-06,18:35:58
chz,usdt,0.500831,0.53365,0.504,SPOT,0.51428,280891.0,0.50683,0.5,2021-05-06 18:35:58,CHZ/USDT,2021-05-06,18:35:58
wrx,usdt,2.25,2.49313,2.29168,SPOT,2.4272,672167.5,2.29168,2.25225,2021-05-06 18:35:58,WRX/USDT,2021-05-06,18:35:58
kava,usdt,6.1233,6.7848,6.4384,SPOT,6.2831,2166.8,6.4206,6.1807,2021-05-06 18:35:59,KAVA/USDT,2021-05-06,18:35:59
ankr,usdt,0.159254,0.169999,0.16,SPOT,0.16362,90538.0,0.158,0.15747,2021-05-06 18:35:59,ANKR/USDT,2021-05-06,18:35:59
busd,usdt,0.986,1.0014,0.9974,SPOT,0.9982,20189.03,0.9974,0.9963,2021-05-06 18:35:59,BUSD/USDT,2021-05-06,18:35:59
one,usdt,0.12635,0.13603,0.12635,SPOT,0.13177,486619.0,0.12694,0.12614,2021-05-06 18:35:59,ONE/USDT,2021-05-06,18:35:59
ogn,usdt,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:35:59,OGN/USDT,2021-05-06,18:35:59
hive,usdt,0.57,0.6059,0.5845,SPOT,0.5962,12488.0,0.5845,0.575,2021-05-06 18:35:59,HIVE/USDT,2021-05-06,18:35:59
ftt,usdt,57.064,60.0,58.142,SPOT,57.392,354.949,58.18,58.044,2021-05-06 18:35:59,FTT/USDT,2021-05-06,18:35:59
band,usdt,18.4862,19.95,18.4862,SPOT,19.348,2023.34,19.119,18.321,2021-05-06 18:35:59,BAND/USDT,2021-05-06,18:35:59
jst,usdt,0.12091,0.1486,0.12091,SPOT,0.13247,110812.0,0.13176,0.12091,2021-05-06 18:35:59,JST/USDT,2021-05-06,18:35:59
ctsi,usdt,0.88404,1.0,0.92852,SPOT,0.9561,280163.4,0.92852,0.89988,2021-05-06 18:35:59,CTSI/USDT,2021-05-06,18:35:59
chr,usdt,0.35,0.3811,0.35,SPOT,0.37252,1292030.0,0.352,0.35,2021-05-06 18:35:59,CHR/USDT,2021-05-06,18:35:59
tomo,usdt,2.7598,2.9601,2.8681,SPOT,3.0,2869.93,2.9021,2.6845,2021-05-06 18:35:59,TOMO/USDT,2021-05-06,18:35:59
stx,usdt,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:35:59,STX/USDT,2021-05-06,18:35:59
stmx,usdt,0.04895,0.054497,0.050102,SPOT,0.054497,1956122.0,0.051145,0.050134,2021-05-06 18:35:59,STMX/USDT,2021-05-06,18:35:59
gxs,usdt,1.0326,1.138,1.1061,SPOT,1.0537,14644.35,1.1055,1.0294,2021-05-06 18:35:59,GXS/USDT,2021-05-06,18:35:59
mdt,usdt,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:35:59,MDT/USDT,2021-05-06,18:35:59
lto,usdt,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:35:59,LTO/USDT,2021-05-06,18:35:59
lrc,usdt,0.55549,0.59511,0.56796,SPOT,0.57921,48114.0,0.57747,0.56,2021-05-06 18:35:59,LRC/USDT,2021-05-06,18:35:59
doge,usdt,0.538787,0.678675,0.541,SPOT,0.6221225,12846757.0,0.5439999,0.5439987,2021-05-06 18:35:59,DOGE/USDT,2021-05-06,18:35:59
neo,usdt,107.0,127.883,123.0,SPOT,107.379,1069.521,125.0,123.0,2021-05-06 18:35:59,NEO/USDT,2021-05-06,18:35:59
hbar,usdt,0.296,0.31657,0.296,SPOT,0.30881,933098.5,0.3084,0.295,2021-05-06 18:35:59,HBAR/USDT,2021-05-06,18:35:59
storj,usdt,1.8847,2.0283,1.8847,SPOT,1.9555,8862.0,2.0,1.88,2021-05-06 18:35:59,STORJ/USDT,2021-05-06,18:35:59
comp,usdt,747.52,790.2,748.0,SPOT,773.4,20.061,754.79,734.95,2021-05-06 18:35:59,COMP/USDT,2021-05-06,18:35:59
coti,usdt,0.3475,0.366,0.348,SPOT,0.36378,304209.4,0.35446,0.348,2021-05-06 18:35:59,COTI/USDT,2021-05-06,18:35:59
dgb,usdt,0.14075,0.15342,0.14075,SPOT,0.14882,1560630.0,0.14,0.1399,2021-05-06 18:35:59,DGB/USDT,2021-05-06,18:35:59
grs,usdt,1.3,1.447,1.3401,SPOT,1.3684,3731.0,1.4262,1.3402,2021-05-06 18:35:59,GRS/USDT,2021-05-06,18:35:59
snx,usdt,17.142,18.6,17.84,SPOT,17.636,1259.334,18.699,17.587,2021-05-06 18:35:59,SNX/USDT,2021-05-06,18:35:59
ren,usdt,0.93661,1.02,1.0,SPOT,0.96672,80707.1,0.98004,0.96729,2021-05-06 18:35:59,REN/USDT,2021-05-06,18:35:59
sxp,usdt,4.83,5.275,5.139,SPOT,5.01,54371.57,5.139,4.849,2021-05-06 18:35:59,SXP/USDT,2021-05-06,18:35:59
mkr,usdt,5070.31,5450.96,5130.09,SPOT,5365.26,3.78923,5116.88,5104.54,2021-05-06 18:35:59,MKR/USDT,2021-05-06,18:35:59
dai,usdt,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:35:59,DAI/USDT,2021-05-06,18:35:59
ava,usdt,5.13,5.4154,5.13,SPOT,5.4209,1746.25,5.2,5.131,2021-05-06 18:35:59,AVA/USDT,2021-05-06,18:35:59
bal,usdt,66.12,68.6,68.084,SPOT,66.806,149.461,68.525,66.25,2021-05-06 18:35:59,BAL/USDT,2021-05-06,18:35:59
srm,usdt,10.5,11.34,10.5658,SPOT,11.2008,2183.76,10.64,10.25,2021-05-06 18:35:59,SRM/USDT,2021-05-06,18:35:59
egld,usdt,189.37,205.0,192.701,SPOT,194.999,207.205,195.14,192.0,2021-05-06 18:35:59,EGLD/USDT,2021-05-06,18:35:59
cos,usdt,0.03253,0.0347,0.03282,SPOT,0.03462,604160.8,0.03323,0.03281,2021-05-06 18:35:59,COS/USDT,2021-05-06,18:35:59
nbs,usdt,0.0344,0.036506,0.0344,SPOT,0.03597,447920.0,0.03497,0.0344,2021-05-06 18:35:59,NBS/USDT,2021-05-06,18:35:59
aion,usdt,0.331,0.3541,0.34,SPOT,0.3436,40914.58,0.3499,0.335,2021-05-06 18:35:59,AION/USDT,2021-05-06,18:35:59
dot,usdt,38.137,43.745,40.6005,SPOT,38.916,9644.75,42.0,40.6005,2021-05-06 18:35:59,DOT/USDT,2021-05-06,18:35:59
yfi,usdt,51000.0,57700.0,55000.0,SPOT,52942.77,0.937085,55350.35,53957.44,2021-05-06 18:35:59,YFI/USDT,2021-05-06,18:35:59
iotx,usdt,0.052562,0.058211,0.052698,SPOT,0.057299,1223506.0,0.052874,0.052698,2021-05-06 18:35:59,IOTX/USDT,2021-05-06,18:35:59
sand,usdt,0.554623,0.60408,0.554623,SPOT,0.60001,44368.0,0.5812,0.551945,2021-05-06 18:35:59,SAND/USDT,2021-05-06,18:35:59
